,product_id,product_category,care_label,product_main_category,product_sub_category,updated_care_label,color,component,weight
617,#6331,pants,"main: 85% polyester, 15% cotton, 270 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m².",pants,,100% polyamide cordura,,reinforcement,205.0
618,#6332,pants,"main: 100% polyester, 200 g/m². reinforcements: 100% polyamide cordura®, 205 g/m².",pants,,100% polyester,,main,200.0
619,#6332,pants,"main: 100% polyester, 200 g/m². reinforcements: 100% polyamide cordura®, 205 g/m².",pants,,100% polyamide cordura,,reinforcements,205.0
620,#6334,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,,"61% polyester, 39% sorona polyester",,main,260.0
621,#6334,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,,100% polyamide cordura,,reinforcement,205.0
622,#6334,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,,"53% solution dyed cordura polyamide, 47% cordura solution dyed polyester",,reinforcement,283.0
623,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"47% cotton, 53% polyester",,main,251.0
624,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"91.5% polyamide, 8.5% elastane",,contrast,250.0
625,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"100% cordura, polyester",,reinforcement,320.0
626,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,100% cordura polyamide,,reinforcement,205.0
627,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,61% polyester 39% sorona polyester,0904,main,252.0
628,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"91.5% polyamide, 8.5% elastane",0904,contrast,250.0
629,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"53% solution dyed cordura polyamide, 47% solution dyed cordura polyester",0904,reinforcement,283.0
630,#6341,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m². colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,100% polyamide cordura,0904,reinforcement,205.0
631,#6343,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m². reinforcement 1: 100% polyamide cordura®, 205 g/m². reinforcement 2: 53% polyamide cordura®, 47% polyester cordura®, 283 g/m².",pants,,"61% polyester, 39% sorona polyester",,main,260.0
632,#6343,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m². reinforcement 1: 100% polyamide cordura®, 205 g/m². reinforcement 2: 53% polyamide cordura®, 47% polyester cordura®, 283 g/m².",pants,,reinforcement 1: 100% polyamide cordura,,main,205.0
633,#6343,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m². reinforcement 1: 100% polyamide cordura®, 205 g/m². reinforcement 2: 53% polyamide cordura®, 47% polyester cordura®, 283 g/m².",pants,,"reinforcement 2: 53% polyamide cordura, 47% polyester cordura",,main,283.0
634,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"47% cotton, 53% polyester",,main,251.0
635,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"91.5% polyamide, 8.5% elastane",,contrast,250.0
636,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"100% cordura, polyester",,reinforcement,320.0
637,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,100% cordura polyamide,,reinforcement,205.0
638,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,61% polyester 39% sorona polyester,0904,main,252.0
639,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"91.5% polyamide, 8.5% elastane",0904,contrast,250.0
640,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"53% solution dyed cordura polyamide, 47% solution dyed cordura polyester",0904,reinforcement,283.0
641,#6351,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura®, polyester 320 g/m². reinforcement: 100% cordura® polyamide, 205 g/m².  colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,100% polyamide cordura,0904,reinforcement,205.0
642,#6360,pants,"main: 55% protal, 44% cotton, 1% antistatic, 275 gram. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 gram.",pants,,"55% protal, 44% cotton, 1% antistatic",,main,275.0
643,#6360,pants,"main: 55% protal, 44% cotton, 1% antistatic, 275 gram. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 gram.",pants,,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
644,#6361,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². reinforcement: 39% modacrylic, 28% cordura®17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic",,main,300.0
645,#6361,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². reinforcement: 39% modacrylic, 28% cordura®17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"39% modacrylic, 28% cordura17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
646,#6362,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². reinforcement: 39% modacrylic, 28% cordura® 17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic",,main,300.0
647,#6362,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². reinforcement: 39% modacrylic, 28% cordura® 17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"39% modacrylic, 28% cordura 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
648,#6363,pants,"main: 49% modacryl fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"49% modacryl fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic",,main,300.0
649,#6363,pants,"main: 49% modacryl fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
650,#6364,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². reinforcement: 100% para-aramid, 545 g/m².",pants,,"49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic",,main,300.0
651,#6364,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m². reinforcement: 100% para-aramid, 545 g/m².",pants,,100% para-aramid,,reinforcement,545.0
652,#6365,pants,"49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². reinforced with 100% para-aramid, 545 g/m².",pants,,"49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic",,main,300.0
653,#6365,pants,"49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². reinforced with 100% para-aramid, 545 g/m².",pants,,reinforced 100% para-aramid,,main,545.0
654,#6366,pants,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.",pants,,"31% polyester, 28% modacrylic, 20% aramid kermel, 20% cv fr, 1% antistatic",,main,320.0
655,#6366,pants,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.",pants,,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
656,#6367,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². 
stretch fabric: 33% modacrylic, 28% cotton, 19% viscose, 14% aramid, 5% elastane, 1% antistatic, 240 g/m2
reinforcement: 39% modacrylic, 28/% cordura, 17% cotton, 15% aramid, 1% antistatic,  270 g/m2 ",pants,,"49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic",,main,300.0
657,#6367,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². 
stretch fabric: 33% modacrylic, 28% cotton, 19% viscose, 14% aramid, 5% elastane, 1% antistatic, 240 g/m2
reinforcement: 39% modacrylic, 28/% cordura, 17% cotton, 15% aramid, 1% antistatic,  270 g/m2 ",pants,,"33% modacrylic, 28% cotton, 19% viscose, 14% aramid, 5% elastane, 1% antistatic",,stretch fabric,240.0
658,#6367,pants,"main: 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m². 
stretch fabric: 33% modacrylic, 28% cotton, 19% viscose, 14% aramid, 5% elastane, 1% antistatic, 240 g/m2
reinforcement: 39% modacrylic, 28/% cordura, 17% cotton, 15% aramid, 1% antistatic,  270 g/m2 ",pants,,"39% modacrylic, 28/% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
659,#6371,pants,"91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% polyester cordura®, 320 g/m². reinforcement: 100% polyamide cordura®, 205 g/m².",pants,,"91.5% polyamide, 8.5% elastane",,main,250.0
660,#6371,pants,"91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% polyester cordura®, 320 g/m². reinforcement: 100% polyamide cordura®, 205 g/m².",pants,,100% polyester cordura,,reinforcement,320.0
661,#6371,pants,"91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% polyester cordura®, 320 g/m². reinforcement: 100% polyamide cordura®, 205 g/m².",pants,,100% polyamide cordura,,reinforcement,205.0
662,#6375,pants,"main: 88 % polyester, 12 % elastane, 218 g/m².
contrast: 65% polyester, 35% sorona® polyester 210 g/m².
reinforcement: 100% polyamide cordura® 205 g/m².
reinforcement: 100% polyester cordura® 330 g/m².
",pants,,"88 % polyester, 12 % elastane",,main,218.0
663,#6375,pants,"main: 88 % polyester, 12 % elastane, 218 g/m².
contrast: 65% polyester, 35% sorona® polyester 210 g/m².
reinforcement: 100% polyamide cordura® 205 g/m².
reinforcement: 100% polyester cordura® 330 g/m².
",pants,,"65% polyester, 35% sorona polyester",,contrast,210.0
664,#6375,pants,"main: 88 % polyester, 12 % elastane, 218 g/m².
contrast: 65% polyester, 35% sorona® polyester 210 g/m².
reinforcement: 100% polyamide cordura® 205 g/m².
reinforcement: 100% polyester cordura® 330 g/m².
",pants,,100% polyamide cordura,,reinforcement,205.0
665,#6375,pants,"main: 88 % polyester, 12 % elastane, 218 g/m².
contrast: 65% polyester, 35% sorona® polyester 210 g/m².
reinforcement: 100% polyamide cordura® 205 g/m².
reinforcement: 100% polyester cordura® 330 g/m².
",pants,,100% polyester cordura,,reinforcement,330.0
666,#6376,pants,"main: 55% protal, 44% cotton, 1% antistatic, 275 gram. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 gram.",pants,,"55% protal, 44% cotton, 1% antistatic",,main,275.0
